frame,timestamp_ms,rep_id,left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,nose_speed,left_eye_inner_speed,left_eye_speed,left_eye_outer_speed,right_eye_inner_speed,right_eye_speed,right_eye_outer_speed,left_ear_speed,right_ear_speed,mouth_left_speed,mouth_right_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_pinky_speed,right_pinky_speed,left_index_speed,right_index_speed,left_thumb_speed,right_thumb_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,left_heel_speed,right_heel_speed,left_foot_index_speed,right_foot_index_speed,nose_acceleration,left_eye_inner_acceleration,left_eye_acceleration,left_eye_outer_acceleration,right_eye_inner_acceleration,right_eye_acceleration,right_eye_outer_acceleration,left_ear_acceleration,right_ear_acceleration,mouth_left_acceleration,mouth_right_acceleration,left_shoulder_acceleration,right_shoulder_acceleration,left_elbow_acceleration,right_elbow_acceleration,left_wrist_acceleration,right_wrist_acceleration,left_pinky_acceleration,right_pinky_acceleration,left_index_acceleration,right_index_acceleration,left_thumb_acceleration,right_thumb_acceleration,left_hip_acceleration,right_hip_acceleration,left_knee_acceleration,right_knee_acceleration,left_ankle_acceleration,right_ankle_acceleration,left_heel_acceleration,right_heel_acceleration,left_foot_index_acceleration,right_foot_index_acceleration,left_elbow_angular_speed,right_elbow_angular_speed,left_knee_angular_speed,right_knee_angular_speed,left_hip_angular_speed,right_hip_angular_speed,left_ankle_angular_speed,right_ankle_angular_speed,nose_signed_speed_y,left_eye_inner_signed_speed_y,left_eye_signed_speed_y,left_eye_outer_signed_speed_y,right_eye_inner_signed_speed_y,right_eye_signed_speed_y,right_eye_outer_signed_speed_y,left_ear_signed_speed_y,right_ear_signed_speed_y,mouth_left_signed_speed_y,mouth_right_signed_speed_y,left_shoulder_signed_speed_y,right_shoulder_signed_speed_y,left_elbow_signed_speed_y,right_elbow_signed_speed_y,left_wrist_signed_speed_y,right_wrist_signed_speed_y,left_pinky_signed_speed_y,right_pinky_signed_speed_y,left_index_signed_speed_y,right_index_signed_speed_y,left_thumb_signed_speed_y,right_thumb_signed_speed_y,left_hip_signed_speed_y,right_hip_signed_speed_y,left_knee_signed_speed_y,right_knee_signed_speed_y,left_ankle_signed_speed_y,right_ankle_signed_speed_y,left_heel_signed_speed_y,right_heel_signed_speed_y,left_foot_index_signed_speed_y,right_foot_index_signed_speed_y,shoulder_position_symmetry,elbow_angle_symmetry,knee_angle_symmetry,hip_angle_symmetry,ankle_angle_symmetry,rep_start_frame,rep_end_frame,max_depth_frame,max_depth_value,avg_speed_left_elbow,avg_speed_right_elbow,rep_duration_ms,rest_duration_before_ms
77,2566,0.0,156.27229822282612,,159.06385217869806,,148.6616365460941,,74.29005964114137,,0.020999692616742616,0.015428126556471519,0.015369892126319513,0.015059399276378605,0.016656759791791192,0.0165954215484629,0.017895262328595063,0.01772301274180754,0.01904457105373826,0.019847041437574563,0.020476161192176025,0.021066863903460555,0.02092790903961304,0.021239815572256383,,0.02027475429972592,,0.015545542188233188,,0.01711503303031342,,0.02220952972021182,,0.01939256351757296,0.02189255754167788,0.020585022167445288,,0.02609754092011154,,0.027376280460659118,0.041667297505760245,0.028132896199419735,0.046320571970932665,0.1708786896917355,-0.003979287640586954,-0.008531874319894762,-0.005254963678748607,0.016366111089177675,0.04407515627137629,0.044688063533069367,-0.0629539159485509,0.0712815308106121,0.04799169122948907,0.140571622674337,-0.034228967779167375,0.1308118651994274,-0.05067087370302425,,0.1522962174501113,,0.040050930442236746,,0.031127135047266996,,0.1496308227091376,,0.0016709752818810724,-0.011665414164373201,0.04784149149996762,,0.22614381212874693,,0.23985611200123985,0.37831215949252406,0.08709948709908553,0.3865476081035613,-0.13538525031636334,,0.6599406880801151,,1.753838694962523,,0.5477815399769149,,0.0005933524937316287,0.003297159563240216,0.004069296638384126,0.0036266528655949566,0.004310075246729615,0.0013498941112068037,0.00018585689473385946,0.0024992492947439227,0.004879663912585155,0.0011065522658595785,0.0011424534764064803,0.005433278256020298,0.007762544711864876,0.013821376480557975,,0.006836583092097741,,0.008066211643137039,,0.007153787996186214,,0.009191308154687938,,0.012874766227015796,0.01777183947785137,0.009565173186235554,,0.0032121343848210675,,-0.0012697901710003472,0.0008968442601473166,0.0011238719387025454,-0.0012875582459789976,0.5497165164593134,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
78,2600,0.0,156.26769512431537,,159.08629016209278,,148.7212670617228,,74.30868421350058,,0.02148913559798696,0.014416858181202686,0.01424423830942153,0.013969346591212899,0.01595018774368718,0.01650876923743138,0.017826702053059734,0.01655587894315852,0.01845739897252434,0.01853266216637816,0.020651838481723084,0.02084627628951705,0.02203970262376613,0.019238345234585535,,0.019808120387600027,,0.014840971797464814,,0.0162144957995992,,0.021872613308505172,,0.01883150280512886,0.020885228769914704,0.020331585697561723,,0.027629543623640528,,0.029083338152907832,0.05192051575850734,0.02875585250806617,0.056202710626671405,0.13217551799685254,-0.007419171832127007,-0.014726312609722878,-0.014072453890086364,0.009230601193708044,0.048839440591948356,0.048038324161052415,-0.03893510475345358,0.013119430390265608,0.03661929636105117,0.10283441339462113,0.00252244356824323,0.06430183439742561,-0.025476992443639653,,0.13307289915463832,,0.008123262287029826,,0.0022790737527415205,,0.1256017404156562,,-0.019009525978585882,-0.06288255792421209,0.000620858346685603,,-0.045283108958353406,,-0.05326398307753283,0.47489111536702483,-0.021142719029630327,0.39952170403626563,-0.20222834346193186,,0.34360626123381705,,1.5593215377751937,,1.905896993394859,,-0.0036949208141254996,0.0003681844386862947,0.0013439692005283654,0.0011729299118651449,0.0007715952347020157,-0.0030878617381851206,-0.004321555830806356,0.0005633647735587226,0.001592376308544686,-0.001654687941569795,-0.002458541743203964,0.00519633798264716,0.0033770237846271604,0.012218340662669656,,0.006604546709680173,,0.00796893786467274,,0.007438850031381325,,0.009536632719526828,,0.012744484016729613,0.016761592508671572,0.009712249852726155,,0.0029874676058696,,-0.0013872423444921172,-0.0009364256657839683,0.0003661266955370188,-0.0009407891388348652,0.550489175023254,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
79,2633,0.0,156.26102158898112,,159.0976291687135,,148.7727246724694,,74.37157881428261,,0.021802288872264024,0.013672114836553527,0.013365217765060649,0.013098601638955628,0.015356996525994298,0.016702273337984165,0.018007796401530475,0.016612028629753306,0.017773978655331445,0.017434062643139184,0.02070516514460436,0.02163512536709799,0.022528124448449247,0.018194372642893183,,0.0198227822373195,,0.014646843645127729,,0.015628256952022437,,0.02178662716852188,,0.01825584447962248,0.01952539440992939,0.0198736372730183,,0.027859588451639654,,0.029407555356391002,0.0635348108828023,0.028281323317066287,0.0663770471649427,-0.057771044909679006,-0.0403010143721011,-0.048498652089786716,-0.05177906907040796,-0.034942876676074305,0.0028999491407405596,0.002149280195549639,0.02622795726658769,-0.09501907005054107,-0.09347452920861322,-0.06067679555194149,0.05580511686297352,-0.0479741427456075,-0.04191586439361293,,-0.06413411497301846,,-0.07433016954630074,,-0.07968241091997046,,-0.07031863426392324,,-0.03955272549973598,-0.09246552801237311,-0.0661920863213652,,-0.2621189506282289,,-0.28483229737723376,0.43617280583179463,-0.12764001637277897,0.31014879082898056,-0.1853704999055508,,0.0802840757053287,,1.498857852389144,,1.8210530663664444,,-0.007931974793065873,-0.002911851716415631,-0.001815650438337158,-0.0016756339104281616,-0.0032866175987327486,-0.007740964250225308,-0.009005019670162444,-0.0015688981594026833,-0.002033136939441879,-0.004429217781470705,-0.006083189088435307,0.004690698641700844,-0.0021900197626355295,0.010789759177430622,,0.0062697105749354165,,0.007663645312942316,,0.007457747749976691,,0.009503082948895158,,0.012220012573380543,0.013840648646914611,0.009619650442922859,,0.002915486751209003,,-0.001125137053189473,-0.0038530311503312624,-0.00033071065014772023,-0.0009697626979221496,0.5514603447737141,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
80,2666,0.0,156.25490436248424,,159.10027854321177,,148.82218698159824,,74.4316735654727,,0.021581389240892146,0.01322090844931191,0.01280017169370111,0.012519072901484485,0.014789548629292569,0.01692393932285543,0.01817519292856916,0.01819304979068946,0.017000091410027063,0.016661963579226505,0.020342935011237583,0.023620762645815235,0.02202776369646961,0.01842005048118484,,0.020193458717412203,,0.015176368598134237,,0.015535057162618182,,0.021823011493618972,,0.017714980677974723,0.01801269301591232,0.01920168668339694,,0.027076260666630214,,0.0286896668769468,0.07514069998296523,0.026786975715928307,0.07578058840999685,-0.1688718910564757,-0.020195237304077903,-0.027441175568953303,-0.03265433983115914,-0.0325470293963652,0.0012480192180287786,0.001573309816271101,0.1664720415031982,-0.09833621450949796,-0.1510616897669021,-0.14277634542197745,0.15696535301176445,-0.07140849238424105,0.018007641521026845,,-0.22757776507013575,,-0.02703018707899648,,-0.05374534847020516,,-0.22778123273217737,,-0.00741064956349702,-0.04763516886440807,-0.026637042495098743,,-0.14659841831542877,,-0.15106875433321212,0.49749124477873957,-0.10786289259742717,0.3634613947215503,0.0258121508690077,,-0.07391817900567917,,1.4927455547614406,,0.542384359278839,,-0.011067069512187082,-0.005748362686619163,-0.0046196874145679025,-0.0042291138299987326,-0.006816164387898076,-0.011453091960863264,-0.012679902290254683,-0.0033707798953371247,-0.005110306222505849,-0.006725466077227375,-0.009035820216982942,0.004089950351450733,-0.006930553181647311,0.009924502822657085,,0.006008442627423433,,0.007320682297140556,,0.007320202958140691,,0.009089436690521684,,0.011169127729531615,0.00988864324696261,0.009197607826491757,,0.0031139921957853488,,-0.0004504824147044672,-0.006795627415747423,-0.000634902974456002,-0.0013130541501479363,0.5526225876257302,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
81,2700,0.0,156.2557819756138,,159.09776532512558,,148.87294033046012,,74.45011463368819,,0.020956556459019927,0.013072084389581292,0.012602857284003439,0.012301040653381543,0.014224934629646182,0.016983964673210353,0.01813080883617139,0.021042045064746294,0.016371715819673397,0.01648769427552299,0.01969341101079011,0.026546502913931486,0.020567608471881042,0.019954567678727116,,0.02123487468220913,,0.01665035486703731,,0.016145930902099734,,0.0223232645092544,,0.017284478679160425,0.01660995958655242,0.018401209812697456,,0.02617851075151454,,0.0279041781222584,0.08501640839654176,0.0247338041796481,0.08331293057357023,-0.12834819410790324,0.01938861010398177,0.022598442121047252,0.0227728975412347,-0.02746975423961114,-0.017219835331146665,-0.0232709814641303,0.22587152355379791,-0.016426506865926643,0.02508087018350346,-0.10781012740240113,0.18242702036034886,-0.12869473746246662,0.1594574556203584,,0.016736267482221862,,0.1512420450328391,,0.09486381174699512,,-0.03819585111292958,,-0.013383095186086304,-0.036130081906891945,-0.027443752838453715,,0.07198729669159522,,0.10088349426632436,0.28396542996679836,-0.10666873320279718,0.1751439599949157,0.46374795996767354,,-0.2330883974857236,,1.532559753075468,,-1.1953781996422466,,-0.01337554166328054,-0.007992215822340235,-0.006839259694021404,-0.006297084296147729,-0.009572673662474067,-0.014392706963369434,-0.0155914126791215,-0.0047720906784879755,-0.007446898957972212,-0.00870746472840228,-0.011523641701649545,0.003857306871256728,-0.009852880338751821,0.009903384048799155,,0.0064162179891223735,,0.0077621618738850495,,0.007822456820879866,,0.009160022341801449,,0.01056835932173098,0.0068270957612950114,0.009227830971243535,,0.0039480351892633705,,0.0007343426140437474,-0.009215129308518566,-0.00034270642254669866,-0.0017570270447094434,0.553909527451198,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
82,2733,0.0,156.27108565829272,,159.09007340800855,,148.92351480231162,,74.4106671531,,0.020333917332539597,0.013141182761317703,0.012716058096487244,0.012402041739308627,0.013673047268605819,0.0167953954183784,0.01778967126911347,0.024322494878272538,0.016114565930364387,0.017033318906248658,0.019116298701618,0.0297394346682656,0.018566006779609644,0.02239541712528042,,0.023257307468087275,,0.01900905371679895,,0.017456869048137192,,0.023677391387203126,,0.01703813264616322,0.015526401530901384,0.017616425782027982,,0.025934390841701842,,0.0278265876858982,0.09160459417544953,0.022725265733701587,0.08811469543321665,0.1541670936699323,0.051491147256448974,0.06211165310129622,0.06643553887737365,0.0056907885386739175,-0.012512441158340794,-0.023808066370589426,0.16570232019281417,0.10108729895067221,0.23739553521486956,0.11900979348993615,0.13099737905101208,-0.11800345045392652,0.22260929811687333,,0.42142757074274423,,0.20944002118181568,,0.16940589272918713,,0.3873672415154472,,-0.01201264128408981,-0.02051551363183008,-0.03623772094958275,,0.11889640819410484,,0.14120654442599795,-0.02889450385500176,-0.057950490876237916,-0.0547100125189664,0.9943799355474339,,-0.39070644666163856,,1.4317082379978852,,-2.78315656363113,,-0.01353867758555313,-0.00868705120435774,-0.007672447465531613,-0.00713153107784697,-0.010404746597883737,-0.0150599395662303,-0.016107851208017422,-0.005277390753132372,-0.008244682231516073,-0.009388795735962716,-0.012276729687453174,0.0036985790246916203,-0.009639980923343233,0.009053168716695105,,0.0069586022215584855,,0.008556777038677141,,0.008415173077204756,,0.009034958130013395,,0.009573736295383342,0.00454995460560684,0.008882834425033738,,0.005172066533084854,,0.002490213303606874,-0.00970967006665452,0.0007298854427450367,-0.0017504265759150212,0.5552460628489795,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
83,2766,0.0,156.30390019616578,,159.07718009526872,,148.97076117416555,,74.31882298650017,,0.019858654050651143,0.013193826017844874,0.012900642931409323,0.01258277267976984,0.013099413040353027,0.01633523018436661,0.017148565546668725,0.026869633129578,0.01614965445503244,0.01787994453218858,0.018732103567853754,0.03231033592701892,0.016637361214244407,0.024860342373428698,,0.025835171253904776,,0.02170730398265689,,0.01905504838269569,,0.025596930954551657,,0.017008676095026973,0.0148378360433463,0.0169781653609165,,0.026432708223718314,,0.028452899562184854,0.09400720254247139,0.021231527828465113,0.08978246080881669,0.144901222321749,0.04800094600508028,0.05632620872558076,0.05816334153548036,0.026696443579988325,0.011914116119595782,0.0034929254263361105,0.09632047576532544,0.09600362516105959,0.15779605652362572,0.13384327427210616,0.10534666843820596,-0.03475662755118811,0.1655944301559057,,0.28247270790941653,,0.17065141679037316,,0.1331319005976985,,0.268494185934073,,0.02911197524069678,0.01895993096115449,0.0010372201148572996,,0.0979003773896559,,0.10519225307182072,-0.0520910589673188,0.02043478325327151,-0.005387406636891722,1.358871885529692,,-0.33216207914175383,,1.2568781617963676,,-3.6528745809689283,,-0.011911932150796164,-0.007870214835952639,-0.0071829620493349886,-0.006723503695604162,-0.009384359866311122,-0.013682714549103048,-0.014487409448004215,-0.004919941464751217,-0.007622375370157771,-0.008674851719713729,-0.011310716777713649,0.0038214740152945933,-0.00697686095959614,0.007365349112210735,,0.007595113295086494,,0.009874190332930374,,0.009100342667381845,,0.008932091824901334,,0.008544434733578419,0.0033390974126327774,0.008200720943743304,,0.00668617143593492,,0.0044657927877627904,-0.008218888182675478,0.0023977819921380977,-0.0009882606011345951,0.5565807430455509,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
84,2800,0.0,156.3501018402738,,159.0658865845779,,149.01349503166662,,74.19462525074722,,0.01927114181382028,0.012960172241281764,0.012853332361200351,0.012526662064790917,0.012449439742457439,0.015639430357969785,0.016277479428269296,0.02765984826155023,0.016125100083090135,0.01820192199771086,0.018279420320899332,0.03347180821350968,0.015356311382777616,0.026342332876215107,,0.027832863788477304,,0.023944149526874348,,0.020327833087690875,,0.02710234553292771,,0.01716293263522204,0.014490228434778523,0.01656467966331899,,0.027186818022934746,,0.029162728910480863,0.0922150310060387,0.020453308655997385,0.08841438067776117,-0.09168064624988002,-0.04286915485153504,-0.036099693477088544,-0.03684832999110966,-0.042595649132046165,-0.048501129344029996,-0.05358126314205438,-0.09034378374648594,-0.042772651994331265,-0.07427750674650388,-0.05883069304001472,-0.045301351219205976,-0.013854617988591762,-0.05077953258354771,,-0.05709963717621715,,0.011166997164365974,,-0.023407961696963134,,-0.06767925803471249,,0.018468061915482545,0.005989597786563058,-0.0026159859952442095,,0.0009013043119861903,,-0.013259329666424943,-0.2827147818733964,0.012187597421323894,-0.1798675342099534,1.5471699960369967,,0.15172216590351373,,1.2060060998092839,,-3.935901479917275,,-0.010455576640984244,-0.006835989183880919,-0.006580391238319657,-0.006111920341618293,-0.008093058160599494,-0.012366888452232003,-0.012967496241615232,-0.00441653773198219,-0.006844697396483112,-0.007694648061339449,-0.010244153501655152,0.0048878498444075245,-0.004020179933152754,0.006151932482037408,,0.008994725435766555,,0.01261872997718099,,0.010657028987510819,,0.009828123197483805,,0.00849521782562516,0.0029614805242113083,0.007863590145118168,,0.009033435143761133,,0.006718919691984019,-0.0059805787053039215,0.00456703157380327,0.0004968726798119139,0.5578872090763534,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
85,2833,0.0,156.40115845014301,,159.0708934160527,,149.05329323296033,,74.06474050190995,,0.018407037905980507,0.012408104040457495,0.012494857193892267,0.012144657434227414,0.011808139330749281,0.01488144177000661,0.015382462897710687,0.02628403771484151,0.015801366024876227,0.01749264226951358,0.017534814647128506,0.032853933190328144,0.015099728733769111,0.02635969688123531,,0.028402157931165475,,0.025243215074270325,,0.02101064136735294,,0.027463806529547996,,0.017410168151868792,0.01437594055245807,0.016418599381976,,0.02766533861243218,,0.02934765917911105,0.08697951538030091,0.020381724288359784,0.08448612958267827,-0.2570153799450335,-0.13101423689310093,-0.12391896203943029,-0.127954582842527,-0.11102431271781425,-0.1017728962694716,-0.10294882099409017,-0.22843894771617404,-0.15068953439478397,-0.25341368341069787,-0.20930754167045448,-0.1687933644720319,0.009524626788194495,-0.22630719076567196,,-0.30539226059523,,-0.1390229944672493,,-0.16334806957128256,,-0.3081513509068449,,-0.0015890627166140665,-0.015599391592258545,-0.00938985343996349,,-0.06583261194477841,,-0.09655065365410449,-0.3891886024660984,-0.00736259363261836,-0.2985118950514606,1.4725356161573981,,1.1246607023615456,,1.2026176017042016,,-3.34797696420191,,-0.008942525469297703,-0.005559545314670622,-0.005803045272435143,-0.005197342810899752,-0.006521517835064464,-0.010744823089386452,-0.011174805742367766,-0.0036426815902747896,-0.005821546853581066,-0.006193199033464249,-0.00878169850710212,0.006724238901676258,-0.0015591201286522787,0.00555787079110704,,0.010385091327820686,,0.015453878770369892,,0.012091161349696499,,0.010943967500084046,,0.008728772842929318,0.0024468258984937583,0.007000558891144915,,0.011355664479359512,,0.008501059970519274,-0.002850116138006988,0.0065805266230836625,0.002579503982339896,0.5591533317748582,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
86,2866,0.0,156.4497521254762,,159.10800721923064,,149.09297961381657,,73.95425726209129,,0.01771385397572924,0.011928717472420329,0.01217014598549824,0.011790594374890138,0.011515530716619846,0.014421800138896063,0.014839272666339822,0.023168544554718628,0.015371429148503913,0.0161808813664835,0.016792447769989147,0.030667895017688903,0.015974882237035484,0.025394913699649337,,0.027939800300054624,,0.025896459907016924,,0.021577703812334585,,0.027114327593914907,,0.01764127600040597,0.014427816766321934,0.016603010569868376,,0.0277280548868255,,0.028907831542481645,0.0794296560500796,0.02096084662167949,0.07864467382281547,-0.13594503010795642,-0.1024556025835871,-0.09232445256182688,-0.10122495051660822,-0.054094394615837565,-0.039205171091147406,-0.03702709929255307,-0.21485913067529383,-0.083366226447083,-0.25577110934528924,-0.13971338372322506,-0.1442268407994997,0.09105294267257956,-0.1967561504770469,,-0.2578086686625129,,-0.10769410746887549,,-0.10519640586858399,,-0.23706428668046262,,0.021914016049730294,0.005164963016974177,0.018944005452128643,,-0.022996795876377367,,-0.05717297275751612,-0.2201408129783817,0.03666484132631282,-0.16584848307557656,1.258416660236856,,2.2856598341133227,,1.2289043747382025,,-2.1686289745040748,,-0.007920247093273441,-0.0045778944210526345,-0.005208821639147252,-0.004383275357816574,-0.005332000038464378,-0.009413982691348828,-0.009758154282317548,-0.002907423317196361,-0.005013871467639671,-0.004773949438916775,-0.007556877787858805,0.008944143200011597,-0.0006111599347109344,0.0061657216517865,,0.011482465960447264,,0.017398616659450795,,0.013033259355976766,,0.012048487836457301,,0.009075713206616858,0.0014084683484141007,0.005598118803802212,,0.012987965441001904,,0.009440687892015673,0.0002615570652580674,0.007848011119079354,0.004688733943462618,0.5603751119555728,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
87,2900,0.0,156.49253829192426,,159.1857196535905,,149.13476236255767,,73.88052387695815,,0.018046805909719056,0.012181301682898639,0.012505538689023283,0.01211577572913796,0.012028573035618204,0.01467879548097461,0.015059358087745644,0.01940580261778522,0.015317289091129723,0.015422545664332953,0.016756972007086465,0.027627447643512576,0.017775138276215567,0.024666510207925003,,0.02793418134840738,,0.026858396471330665,,0.023047667525650656,,0.02747231444493002,,0.017777748714615592,0.014668400370987392,0.017263542045786187,,0.027704253846146783,,0.02832049234312045,0.07064347567803916,0.02219887518560259,0.07150786026420725,0.20809295665683214,0.09095762690045751,0.08394167932289215,0.0891083289046137,0.11113127688979448,0.07919400132915555,0.08035366044863913,-0.20549365680326126,0.08809951225710279,0.09591707016062923,0.12868954276439085,-0.16616234738507188,0.13931530197925612,-0.014767281413583954,,0.07366924476519128,,0.0304499840890851,,0.12342724052536043,,0.131297103109377,,-0.00419863199082686,0.001025882773120633,0.007643231297424439,,-0.038654461862512375,,-0.06849429211487171,-0.2884320200963773,0.04487697275885525,-0.2509336030903507,1.082695122109402,,3.5208233896536387,,1.3445254217133011,,-0.8727948129890447,,-0.008043386221845417,-0.004378255558298597,-0.005228651838376424,-0.004126481838725404,-0.005140621229550404,-0.009259450511890937,-0.009638328008560073,-0.002549199787859495,-0.005006118209448282,-0.004137604211578093,-0.007436898452985805,0.011781331605450439,-0.0015068020075374258,0.008731757128051368,,0.013079962764861116,,0.019372967136856115,,0.014412268732020485,,0.013895382543994257,,0.010008811696685356,-0.0002363315953473997,0.004205723404460463,,0.014571447517516569,,0.010323295326363325,0.0025555125337579036,0.008806432393531004,0.006818606856978155,0.561555298133943,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
88,2933,0.0,156.52826723095387,,159.30190682544907,,149.1791317014742,,73.85172164812951,,0.01986604668369065,0.013658723164090836,0.013985906939921765,0.013626887497337831,0.013585371472359675,0.015860410662247058,0.016229094126688125,0.016277004893733286,0.01590926608623381,0.016179872469683325,0.01788152398347818,0.02467741341489986,0.0199662590187924,0.02533292606350846,,0.02979980124369158,,0.029155868983674785,,0.026319518549532628,,0.0297889958655162,,0.01781218545891291,0.015187522894465321,0.01864615411223391,,0.028189161847729627,,0.02836995075689429,0.061400697433622684,0.024138069186812758,0.06355661103620014,0.263823920169941,0.17384711178228052,0.1658172709944079,0.17261162888468617,0.15373478920441105,0.12532008172199163,0.125585095306351,-0.05279418385365678,0.14861036568368266,0.27469258407186203,0.222667134325014,-0.11536083972667735,0.1266160968429675,0.21862771314395912,,0.3483885642876539,,0.1912933118626939,,0.2655899122252503,,0.3613848281057838,,-0.028277650564492697,0.011709415422862622,0.020460652762807008,,-0.02848018251562942,,-0.03762460885229464,-0.3360895591481508,0.06487804615920767,-0.31344451252968664,0.8030752907206024,,4.390456205870254,,1.3911469227294178,,0.4501739386171266,,-0.0082028058687178,-0.004355016079795402,-0.005163165893894529,-0.003873209414239513,-0.00529655669146204,-0.009192901191114615,-0.009690603317027558,-0.0021806248269021136,-0.0052772315753671275,-0.0038397121888268616,-0.007618129381672524,0.013881400075508175,-0.004048345568851915,0.012529189642741086,,0.01387214613601133,,0.01953651407869725,,0.014871029181736627,,0.01487130474471647,,0.010339622990886773,-0.002678758437916913,0.0025007236456244604,,0.014575791620614014,,0.010294109761220232,0.003112355766800259,0.008702793223695644,0.008253066622823572,0.5627008379868282,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
89,2966,0.0,156.55476871554765,,159.44679188024278,,149.22503954992428,,73.86657738810388,,0.022699832986666883,0.01635357514435548,0.016624397030763717,0.016338823487112526,0.015992396485216567,0.01780192017128124,0.018158944274543433,0.014742245971458616,0.016868888652382112,0.018460364598524723,0.019853258780986392,0.022686719674980295,0.021803797775347973,0.027773008389065802,,0.033826334779160194,,0.0332944902984693,,0.03161309886337245,,0.03416672679228386,,0.017830902154371595,0.01607544057216845,0.02101409201146447,,0.029701415067365792,,0.029718033623599795,0.05223317400892137,0.026706907371084904,0.05517963243887611,0.21180533964525192,0.17023576638545712,0.16669795409764904,0.1702542091084572,0.1409730749811663,0.12674043793277773,0.12732347722589427,0.10240679714066167,0.11051521162022375,0.22376188374433487,0.18166449173518248,0.012849669545660672,0.09621863382408699,0.26806378806744263,,0.35676942488115887,,0.28368319499329064,,0.311618074950697,,0.3520616343601832,,0.0030283345014308406,0.06282973222403992,0.11963462660205852,,0.10652549706823969,,0.12090768761905438,-0.23072559306569157,0.15556308932311794,-0.22721856603325336,0.40475286793901644,,4.754556477266192,,1.3555254062755666,,1.2890083015239429,,-0.007888720805157404,-0.004202203867398988,-0.004764321755524424,-0.003402364682754971,-0.005424767410167064,-0.008846004720319168,-0.00951821197992302,-0.001611035722091353,-0.005538178229644471,-0.0036664209198171835,-0.007737940922284022,0.014879468712298054,-0.007360222239439642,0.016570218968278212,,0.013665812952257104,,0.018029675890798683,,0.014342642175146912,,0.014426040073466175,,0.009853218308435897,-0.00558251796358123,0.0008624592738282852,,0.012985101566224056,,0.009345300307419925,0.00139008270700445,0.007760790365401024,0.008865288941003533,0.5638143682749069,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
90,3000,0.0,156.56853031305758,,159.60844680046984,,149.27112741373764,,73.91040367035569,,0.025464395836586586,0.019832518781076273,0.020023775897248332,0.01983686770755102,0.018765856890174522,0.02009227345459947,0.02041881705373979,0.015202566374404581,0.017562577872474186,0.021431686084074163,0.021791494380403967,0.02225987921743809,0.02264757188834004,0.0315571653024381,,0.03919374034675538,,0.0391110745814175,,0.0384717821178514,,0.03966827973908138,,0.0180100159573999,0.017372211916857176,0.024460698370865425,,0.032287846031924756,,0.032443679614105665,0.04368262454451767,0.02956300548611849,0.04682872369016815,0.028819616708357153,0.11259044859988193,0.11096236243588686,0.11435014653513073,0.07118988707841631,0.05918158638925313,0.05740147969285158,0.09387771270439975,-0.03340343817717923,0.07140468747372712,0.016072475578465365,0.05227752319360984,-0.06269007868783248,0.13869638886792063,,0.1675630910329808,,0.24006691139327635,,0.24910009697993962,,0.1541348096674192,,-0.0027276253486547305,0.06181469620722854,0.19437765256451398,,0.23858633254654302,,0.27128215725937016,-0.29508219190081275,0.16119748832180694,-0.3041678668047996,-0.05413802882840586,,5.100644507372249,,1.3683061737439899,,1.3455302196536139,,-0.007358437604369645,-0.003943612307032877,-0.004231651183902418,-0.00278875947181981,-0.005491690193971564,-0.008526687616570026,-0.009420153640126598,-0.0008093540966263629,-0.005789155735333872,-0.003579630088312521,-0.007964542992225291,0.016224568559351824,-0.010772672539684518,0.021133409823940554,,0.013834986766927874,,0.016917914419156688,,0.014256968322679983,,0.013779792603439069,,0.009408254887195835,-0.009053475324540277,-0.00046899443470892237,,0.01125831885132297,,0.008306622855134484,-0.0020870791998713516,0.007115931678683995,0.009781361651723672,0.5648757456848387,,,,,73.0,252.0,78.0,0.011187617269869388,0.0018122555800359696,,5907.0,0.0
